accountsapid,Single_Order,2019,2020,2021,Churn_Rule_year_wise,Churn_Rule_avg_cycle,Median_Days,3_years_cycle,Final_Churn,TotalOrderNumber,FirstOrderedDate,LastOrderedDate,NumQtrsPerOrder,NumYearsOfUser,OrderChannel_NonDigital,OrderChannel_EProcurement,OrderChannel_ECommerce,Recency,Frequency,Monetary,RFM_Score,CountryCode
155466.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,45.0,135.0,WillNot_Churn,12.0,2019-04-15,2021-06-11,1.0,1.0,1.0,0.0,1.0,805.0,261.0,13823.85,5,US
156061.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,24.0,72.0,Will_Churn,16.0,2019-04-16,2020-04-30,1.0,2.0,1.0,0.0,1.0,804.0,84.0,17104.8,5,US
156808.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,389.0,1167.0,WillNot_Churn,3.0,2019-04-24,2021-06-10,4.0,1.0,1.0,0.0,0.0,796.0,3.0,787.0,10,US
155332.0,0.0,1.0,0.0,1.0,Will_Churn,WillNot_Churn,83.0,249.0,WillNot_Churn,4.0,2019-08-09,2021-03-17,3.0,2.0,1.0,0.0,1.0,689.0,5.0,2404.7999999999997,9,US
155502.0,0.0,1.0,1.0,0.0,Will_Churn,WillNot_Churn,93.0,279.0,WillNot_Churn,6.0,2019-07-01,2020-12-09,1.0,2.0,1.0,0.0,1.0,728.0,19.0,3170.3999999999996,7,US
157329.0,0.0,1.0,1.0,1.0,WillNot_Churn,Will_Churn,33.0,99.0,Will_Churn,15.0,2019-01-18,2021-01-27,1.0,1.0,1.0,0.0,0.0,892.0,197.0,47826.0,6,US
155528.0,0.0,0.0,0.0,1.0,WillNot_Churn,WillNot_Churn,95.0,285.0,WillNot_Churn,2.0,2021-03-15,2021-06-18,1.0,3.0,1.0,0.0,0.0,105.0,13.0,1715.66,6,US
157784.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,59.0,177.0,WillNot_Churn,11.0,2019-02-22,2021-05-05,2.0,1.0,1.0,0.0,0.0,857.0,93.0,18225.829999999998,6,US
154897.0,1.0,0.0,1.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2020-03-10,2020-03-10,-1.0,3.0,1.0,0.0,0.0,475.0,2.0,487.2,10,US
155760.0,0.0,1.0,0.0,0.0,Will_Churn,Will_Churn,35.0,105.0,Will_Churn,4.0,2019-01-23,2019-04-10,1.0,3.0,0.0,0.0,1.0,887.0,5.0,4198.5,9,US
157826.0,1.0,0.0,0.0,1.0,WillNot_Churn,-1,0.0,0.0,WillNot_Churn,1.0,2021-04-27,2021-04-27,-1.0,3.0,0.0,0.0,1.0,62.0,1.0,214.4,9,US
154653.0,0.0,0.0,1.0,0.0,Will_Churn,WillNot_Churn,223.0,669.0,WillNot_Churn,2.0,2020-03-31,2020-11-09,3.0,3.0,1.0,0.0,0.0,454.0,2.0,1821.0,9,US
154458.0,0.0,0.0,1.0,1.0,WillNot_Churn,Will_Churn,45.0,135.0,Will_Churn,2.0,2020-11-23,2021-01-07,1.0,2.0,1.0,0.0,0.0,217.0,4.0,1606.53,7,US
157863.0,0.0,1.0,1.0,1.0,WillNot_Churn,Will_Churn,41.0,123.0,Will_Churn,8.0,2019-06-04,2021-01-25,2.0,1.0,1.0,0.0,1.0,755.0,18.0,4948.0,7,US
157945.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,68.0,204.0,WillNot_Churn,12.0,2019-03-01,2021-05-07,1.0,1.0,1.0,0.0,0.0,850.0,55.0,18725.6,6,US
156323.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,238.0,714.0,WillNot_Churn,4.0,2019-07-22,2021-05-14,2.0,1.0,1.0,0.0,1.0,707.0,5.0,4066.3999999999996,8,US
155058.0,0.0,1.0,0.0,0.0,Will_Churn,Will_Churn,154.0,462.0,Will_Churn,3.0,2019-01-14,2019-11-19,3.0,3.0,1.0,0.0,0.0,896.0,4.0,1960.0,10,US
156858.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,6.0,18.0,WillNot_Churn,111.0,2019-01-09,2021-06-18,1.0,1.0,1.0,0.0,1.0,901.0,823.0,145335.72999999998,6,US
155143.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,149.0,447.0,WillNot_Churn,8.0,2019-03-13,2021-03-24,2.0,1.0,1.0,0.0,1.0,838.0,18.0,12512.9,6,US
155053.0,0.0,1.0,0.0,0.0,Will_Churn,Will_Churn,83.0,249.0,Will_Churn,2.0,2019-08-15,2019-11-06,1.0,3.0,1.0,0.0,0.0,683.0,2.0,1950.0,10,US
156689.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,60.0,180.0,WillNot_Churn,6.0,2019-06-24,2021-06-02,3.0,1.0,1.0,0.0,1.0,735.0,31.0,5228.0,6,US
158188.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,125.0,375.0,Will_Churn,2.0,2019-10-23,2020-02-25,1.0,2.0,1.0,0.0,0.0,614.0,11.0,4067.0,6,US
156433.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,27.0,81.0,WillNot_Churn,17.0,2019-01-18,2021-05-14,2.0,1.0,1.0,0.0,0.0,892.0,230.0,47855.049999999996,6,US
154510.0,0.0,1.0,1.0,0.0,Will_Churn,WillNot_Churn,272.0,816.0,WillNot_Churn,3.0,2019-05-03,2020-10-28,3.0,2.0,1.0,0.0,0.0,787.0,3.0,1851.7,9,US
156722.0,0.0,1.0,0.0,1.0,Will_Churn,WillNot_Churn,500.0,1500.0,WillNot_Churn,2.0,2019-12-09,2021-04-22,6.0,2.0,1.0,0.0,0.0,567.0,6.0,5351.2,7,US
158237.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,130.0,390.0,WillNot_Churn,8.0,2019-04-25,2021-05-07,3.0,1.0,1.0,0.0,0.0,795.0,12.0,10551.2,6,US
156492.0,0.0,1.0,0.0,1.0,Will_Churn,WillNot_Churn,317.0,951.0,WillNot_Churn,3.0,2019-08-30,2021-05-26,7.0,2.0,1.0,0.0,0.0,668.0,13.0,5955.0,7,US
156935.0,0.0,1.0,0.0,0.0,Will_Churn,Will_Churn,39.0,117.0,Will_Churn,4.0,2019-06-11,2019-10-28,1.0,3.0,1.0,0.0,0.0,748.0,7.0,1840.0,9,US
158891.0,0.0,1.0,1.0,1.0,WillNot_Churn,Will_Churn,14.0,42.0,Will_Churn,53.0,2019-02-11,2021-05-04,1.0,1.0,1.0,0.0,0.0,868.0,1680.0,252778.1,6,US
156593.0,1.0,0.0,1.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2020-12-08,2020-12-08,-1.0,3.0,1.0,0.0,0.0,202.0,9.0,1468.8,6,US
156186.0,0.0,1.0,1.0,1.0,WillNot_Churn,Will_Churn,15.0,45.0,Will_Churn,39.0,2019-01-09,2021-04-07,1.0,1.0,1.0,0.0,0.0,901.0,196.0,12812.519999999997,6,US
157187.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,76.0,228.0,WillNot_Churn,10.0,2019-01-24,2021-03-29,1.0,1.0,1.0,0.0,0.0,886.0,41.0,10897.599999999999,6,US
154026.0,1.0,0.0,0.0,1.0,WillNot_Churn,-1,0.0,0.0,WillNot_Churn,1.0,2021-05-10,2021-05-10,-1.0,3.0,0.0,0.0,1.0,49.0,6.0,831.6,7,US
155782.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,22.0,66.0,WillNot_Churn,35.0,2019-01-08,2021-06-18,1.0,1.0,1.0,0.0,1.0,902.0,77.0,29703.199999999997,6,US
157236.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,2.0,2019-07-26,2019-07-26,-1.0,3.0,0.0,1.0,0.0,703.0,12.0,2230.4,8,US
158971.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,53.0,159.0,WillNot_Churn,15.0,2019-04-15,2021-06-04,1.0,1.0,1.0,0.0,1.0,805.0,109.0,29720.739999999998,5,US
154040.0,1.0,0.0,0.0,1.0,WillNot_Churn,-1,0.0,0.0,WillNot_Churn,1.0,2021-02-11,2021-02-11,-1.0,3.0,1.0,0.0,0.0,137.0,1.0,100.0,9,US
156760.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,37.0,111.0,WillNot_Churn,16.0,2019-01-15,2021-06-11,1.0,1.0,1.0,0.0,0.0,895.0,116.0,31334.2,6,US
154565.0,1.0,0.0,1.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2020-01-13,2020-01-13,-1.0,3.0,0.0,1.0,0.0,532.0,1.0,508.4,10,US
156495.0,0.0,1.0,0.0,1.0,Will_Churn,WillNot_Churn,215.0,645.0,WillNot_Churn,4.0,2019-03-14,2021-04-19,4.0,2.0,1.0,0.0,0.0,837.0,8.0,5620.85,7,US
155256.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,75.0,225.0,WillNot_Churn,6.0,2019-02-18,2021-04-14,2.0,1.0,1.0,0.0,0.0,861.0,11.0,9030.25,8,US
159032.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,69.0,207.0,Will_Churn,10.0,2019-01-08,2020-07-08,2.0,2.0,1.0,0.0,0.0,902.0,19.0,8577.6,8,US
156182.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-04-16,2019-04-16,-1.0,3.0,1.0,0.0,0.0,804.0,5.0,224.0,10,US
156573.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,104.0,312.0,WillNot_Churn,8.0,2019-04-01,2021-03-25,1.0,1.0,1.0,0.0,0.0,819.0,48.0,15291.0,5,US
156063.0,0.0,1.0,0.0,1.0,Will_Churn,WillNot_Churn,428.0,1284.0,WillNot_Churn,3.0,2019-01-22,2021-05-27,4.0,2.0,1.0,0.0,0.0,888.0,3.0,3313.0,9,US
157680.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,26.0,78.0,Will_Churn,16.0,2019-03-29,2020-11-09,1.0,2.0,1.0,0.0,1.0,822.0,72.0,16025.6,5,US
153675.0,1.0,0.0,1.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2020-02-17,2020-02-17,-1.0,3.0,0.0,1.0,0.0,497.0,1.0,555.96,10,US
157416.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,14.0,42.0,WillNot_Churn,48.0,2019-01-02,2021-06-16,1.0,1.0,1.0,0.0,0.0,908.0,346.0,110936.67,6,US
157397.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,56.0,168.0,WillNot_Churn,13.0,2019-01-03,2021-03-25,1.0,1.0,1.0,0.0,1.0,907.0,79.0,14157.0,6,US
156077.0,1.0,0.0,0.0,1.0,WillNot_Churn,-1,0.0,0.0,WillNot_Churn,1.0,2021-04-01,2021-04-01,-1.0,3.0,0.0,0.0,1.0,88.0,1.0,190.4,9,US
158391.0,0.0,1.0,0.0,1.0,Will_Churn,WillNot_Churn,107.0,321.0,WillNot_Churn,5.0,2019-08-16,2021-05-20,2.0,2.0,1.0,0.0,1.0,682.0,12.0,7707.3,7,US
156924.0,0.0,1.0,0.0,0.0,Will_Churn,Will_Churn,9.0,27.0,Will_Churn,31.0,2019-01-07,2019-12-09,1.0,3.0,1.0,0.0,1.0,903.0,47.0,49459.5,6,US
156084.0,0.0,0.0,1.0,1.0,WillNot_Churn,WillNot_Churn,315.0,945.0,WillNot_Churn,2.0,2020-07-01,2021-05-12,3.0,2.0,1.0,0.0,0.0,362.0,2.0,1784.0,8,US
158492.0,1.0,0.0,1.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2020-03-17,2020-03-17,-1.0,3.0,1.0,0.0,0.0,468.0,2.0,128.0,10,US
158029.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,36.0,108.0,WillNot_Churn,20.0,2019-03-18,2021-03-25,1.0,1.0,1.0,0.0,0.0,833.0,101.0,31862.399999999994,5,US
159157.0,0.0,1.0,1.0,1.0,WillNot_Churn,Will_Churn,21.0,63.0,Will_Churn,31.0,2019-02-18,2021-03-23,1.0,1.0,1.0,0.0,0.0,861.0,106.0,40051.90000000001,6,US
158006.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,34.0,102.0,Will_Churn,10.0,2019-01-15,2020-09-24,2.0,2.0,1.0,0.0,0.0,895.0,23.0,3738.4,8,US
158937.0,0.0,0.0,1.0,0.0,Will_Churn,Will_Churn,34.0,102.0,Will_Churn,4.0,2020-08-27,2020-12-15,1.0,3.0,1.0,0.0,0.0,305.0,22.0,3022.7,5,US
158078.0,0.0,1.0,0.0,0.0,Will_Churn,Will_Churn,116.0,348.0,Will_Churn,3.0,2019-03-14,2019-11-01,2.0,3.0,1.0,0.0,0.0,837.0,6.0,2376.0,9,US
159386.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,28.0,84.0,WillNot_Churn,22.0,2019-01-11,2021-06-17,1.0,1.0,1.0,0.0,0.0,899.0,76.0,18568.8,6,US
158313.0,0.0,1.0,1.0,0.0,Will_Churn,WillNot_Churn,219.0,657.0,WillNot_Churn,3.0,2019-04-26,2020-07-08,5.0,2.0,1.0,0.0,0.0,794.0,5.0,572.8,10,US
158931.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,26.0,78.0,WillNot_Churn,22.0,2019-01-22,2021-05-27,1.0,1.0,1.0,0.0,0.0,888.0,137.0,33750.42,6,US
159195.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,52.0,156.0,Will_Churn,9.0,2019-02-01,2020-09-23,2.0,2.0,1.0,0.0,1.0,878.0,68.0,8861.6,7,US
155311.0,0.0,1.0,0.0,0.0,Will_Churn,Will_Churn,99.0,297.0,Will_Churn,2.0,2019-04-30,2019-08-07,1.0,3.0,0.0,0.0,1.0,790.0,4.0,969.6,9,US
155558.0,1.0,0.0,1.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2020-08-07,2020-08-07,-1.0,3.0,1.0,0.0,0.0,325.0,1.0,648.62,9,US
158444.0,0.0,1.0,1.0,0.0,Will_Churn,WillNot_Churn,110.0,330.0,WillNot_Churn,5.0,2019-04-01,2020-12-01,3.0,2.0,1.0,0.0,0.0,819.0,6.0,2834.3999999999996,8,US
154227.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-08-09,2019-08-09,-1.0,3.0,1.0,0.0,0.0,689.0,1.0,341.0,11,US
159556.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,52.0,156.0,WillNot_Churn,12.0,2019-03-04,2021-04-27,1.0,1.0,1.0,0.0,0.0,847.0,34.0,8159.200000000001,7,US
158331.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,40.0,120.0,WillNot_Churn,13.0,2019-02-28,2021-06-09,2.0,1.0,1.0,0.0,0.0,851.0,33.0,7532.0,7,US
158952.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,14.0,42.0,WillNot_Churn,39.0,2019-01-08,2021-06-17,1.0,1.0,1.0,0.0,1.0,902.0,94.0,29081.999999999996,6,US
159227.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,60.0,180.0,WillNot_Churn,9.0,2019-02-07,2021-03-05,2.0,1.0,1.0,0.0,0.0,872.0,15.0,11446.6,7,US
158468.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,8.0,24.0,WillNot_Churn,27.0,2019-02-26,2021-06-09,2.0,1.0,1.0,0.0,1.0,853.0,66.0,20089.95,6,US
158727.0,0.0,1.0,1.0,1.0,WillNot_Churn,Will_Churn,8.0,24.0,Will_Churn,74.0,2019-01-09,2021-05-26,1.0,1.0,1.0,0.0,0.0,901.0,161.0,93853.2,6,US
156572.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,78.0,234.0,WillNot_Churn,5.0,2019-02-14,2021-03-18,4.0,1.0,1.0,1.0,0.0,865.0,59.0,7784.5599999999995,7,US
156377.0,0.0,0.0,1.0,0.0,Will_Churn,WillNot_Churn,298.0,894.0,WillNot_Churn,2.0,2020-02-20,2020-12-14,3.0,3.0,1.0,0.0,1.0,494.0,62.0,17118.0,4,US
159752.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,33.0,99.0,WillNot_Churn,25.0,2019-02-21,2021-06-09,1.0,1.0,1.0,0.0,0.0,858.0,62.0,28011.8,6,US
158926.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,51.0,153.0,WillNot_Churn,10.0,2019-02-19,2021-04-23,2.0,1.0,1.0,0.0,1.0,860.0,22.0,5490.049999999999,8,US
159120.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,139.0,417.0,WillNot_Churn,4.0,2019-03-05,2021-03-09,3.0,1.0,1.0,0.0,1.0,846.0,15.0,5913.15,7,US
156616.0,0.0,1.0,0.0,1.0,Will_Churn,WillNot_Churn,83.0,249.0,WillNot_Churn,6.0,2019-01-02,2021-05-24,3.0,2.0,1.0,0.0,0.0,908.0,82.0,17531.8,6,US
159326.0,0.0,1.0,1.0,0.0,Will_Churn,WillNot_Churn,243.0,729.0,WillNot_Churn,2.0,2019-05-31,2020-01-29,3.0,2.0,1.0,0.0,0.0,759.0,4.0,1271.1999999999998,9,US
156394.0,0.0,1.0,1.0,0.0,Will_Churn,WillNot_Churn,232.0,696.0,WillNot_Churn,3.0,2019-04-08,2020-07-16,2.0,2.0,1.0,0.0,1.0,812.0,13.0,11663.2,6,US
159869.0,0.0,1.0,1.0,1.0,WillNot_Churn,Will_Churn,4.0,12.0,Will_Churn,181.0,2019-01-11,2021-05-06,1.0,1.0,1.0,1.0,1.0,899.0,990.0,307401.67000000004,6,US
159081.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,166.0,498.0,WillNot_Churn,6.0,2019-05-06,2021-05-18,2.0,1.0,1.0,0.0,0.0,784.0,15.0,6880.0,7,US
156518.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,26.0,78.0,WillNot_Churn,16.0,2019-02-19,2021-06-16,2.0,1.0,1.0,0.0,0.0,860.0,82.0,42112.9,6,US
155850.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-04-03,2019-04-03,-1.0,3.0,1.0,0.0,0.0,817.0,3.0,882.0,9,US
159438.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,32.0,96.0,WillNot_Churn,12.0,2019-02-06,2021-06-04,2.0,1.0,1.0,0.0,0.0,873.0,27.0,9089.199999999999,8,US
156636.0,0.0,1.0,1.0,0.0,Will_Churn,WillNot_Churn,420.0,1260.0,WillNot_Churn,2.0,2019-05-28,2020-07-21,5.0,2.0,0.0,0.0,1.0,762.0,21.0,2256.0,8,US
155815.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,199.0,597.0,WillNot_Churn,5.0,2019-08-12,2021-04-20,2.0,1.0,1.0,0.0,0.0,686.0,30.0,1476.0,7,US
159162.0,0.0,1.0,1.0,1.0,WillNot_Churn,Will_Churn,15.0,45.0,Will_Churn,26.0,2019-02-06,2021-04-21,1.0,1.0,1.0,1.0,0.0,873.0,47.0,27255.999999999996,6,US
159850.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,9.0,27.0,WillNot_Churn,84.0,2019-01-07,2021-06-17,1.0,1.0,1.0,0.0,0.0,903.0,813.0,77694.06,6,US
156814.0,0.0,0.0,1.0,1.0,WillNot_Churn,Will_Churn,24.0,72.0,Will_Churn,4.0,2020-08-18,2021-04-16,3.0,2.0,1.0,0.0,1.0,314.0,7.0,2145.8,7,US
154871.0,0.0,0.0,1.0,0.0,Will_Churn,Will_Churn,23.0,69.0,Will_Churn,3.0,2020-09-04,2020-10-21,1.0,3.0,0.0,1.0,0.0,297.0,14.0,401.79999999999995,7,US
159934.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,49.0,147.0,WillNot_Churn,14.0,2019-01-10,2021-05-27,1.0,1.0,1.0,0.0,0.0,900.0,66.0,23126.239999999994,6,US
156591.0,0.0,0.0,1.0,1.0,WillNot_Churn,WillNot_Churn,114.0,342.0,WillNot_Churn,3.0,2020-08-12,2021-03-29,2.0,2.0,1.0,0.0,0.0,320.0,8.0,4496.85,5,US
159714.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,25.0,75.0,Will_Churn,13.0,2019-08-05,2020-10-14,2.0,2.0,1.0,0.0,0.0,693.0,104.0,23880.0,5,US
155383.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-12-26,2019-12-26,-1.0,3.0,1.0,0.0,0.0,550.0,6.0,1036.8,8,US
156837.0,0.0,1.0,0.0,0.0,Will_Churn,Will_Churn,20.0,60.0,Will_Churn,2.0,2019-03-26,2019-04-15,1.0,3.0,1.0,0.0,0.0,825.0,10.0,8206.0,7,US
155935.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,69.0,207.0,Will_Churn,3.0,2019-10-04,2020-02-20,1.0,2.0,0.0,1.0,0.0,633.0,12.0,1366.4,7,US
157560.0,1.0,1.0,0.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2019-06-03,2019-06-03,-1.0,3.0,0.0,0.0,1.0,756.0,12.0,734.4,9,US
159958.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,21.0,63.0,WillNot_Churn,21.0,2019-02-06,2021-04-27,1.0,1.0,1.0,0.0,1.0,873.0,86.0,22708.29,6,US
155303.0,0.0,1.0,0.0,1.0,Will_Churn,WillNot_Churn,375.0,1125.0,WillNot_Churn,3.0,2019-02-13,2021-03-04,4.0,2.0,1.0,0.0,0.0,866.0,9.0,4273.5,8,US
157880.0,0.0,1.0,0.0,0.0,Will_Churn,Will_Churn,36.0,108.0,Will_Churn,3.0,2019-02-04,2019-04-17,1.0,3.0,1.0,0.0,1.0,875.0,15.0,1788.8000000000002,9,US
159963.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,23.0,69.0,Will_Churn,16.0,2019-02-01,2020-12-14,1.0,2.0,1.0,0.0,1.0,878.0,29.0,15432.5,6,US
156125.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,16.0,48.0,WillNot_Churn,21.0,2019-07-17,2021-06-14,1.0,1.0,1.0,0.0,1.0,712.0,41.0,21180.600000000002,5,US
157963.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,38.0,114.0,WillNot_Churn,15.0,2019-01-18,2021-06-16,2.0,1.0,1.0,0.0,1.0,892.0,34.0,9288.0,7,US
159101.0,0.0,1.0,0.0,1.0,Will_Churn,WillNot_Churn,312.0,936.0,WillNot_Churn,3.0,2019-08-14,2021-04-30,4.0,2.0,1.0,0.0,1.0,684.0,31.0,2517.4,7,US
159969.0,0.0,1.0,0.0,0.0,Will_Churn,Will_Churn,33.0,99.0,Will_Churn,3.0,2019-10-11,2019-12-17,-1.0,3.0,1.0,0.0,0.0,626.0,5.0,1807.6,8,US
155116.0,1.0,0.0,1.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2020-12-09,2020-12-09,-1.0,3.0,1.0,0.0,0.0,201.0,2.0,1582.0,8,US
155832.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,66.0,198.0,Will_Churn,6.0,2019-10-31,2020-07-22,1.0,2.0,1.0,0.0,0.0,606.0,8.0,5352.240000000001,6,US
157964.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,86.0,258.0,WillNot_Churn,9.0,2019-01-18,2021-06-03,2.0,1.0,1.0,0.0,0.0,892.0,67.0,23049.199999999997,6,US
160024.0,0.0,1.0,1.0,1.0,WillNot_Churn,Will_Churn,8.0,24.0,Will_Churn,75.0,2019-01-03,2021-05-20,1.0,1.0,1.0,0.0,0.0,907.0,374.0,141766.23999999996,6,US
157202.0,1.0,0.0,1.0,0.0,Will_Churn,-1,0.0,0.0,Will_Churn,1.0,2020-08-12,2020-08-12,-1.0,3.0,1.0,0.0,0.0,320.0,2.0,1382.4,8,US
157292.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,35.0,105.0,WillNot_Churn,6.0,2019-06-04,2021-03-31,2.0,1.0,1.0,0.0,0.0,755.0,24.0,7139.239999999999,7,US
154942.0,0.0,0.0,1.0,0.0,Will_Churn,WillNot_Churn,242.0,726.0,WillNot_Churn,2.0,2020-04-17,2020-12-15,2.0,3.0,1.0,0.0,1.0,437.0,2.0,384.8,10,US
157614.0,0.0,1.0,1.0,0.0,Will_Churn,WillNot_Churn,230.0,690.0,WillNot_Churn,4.0,2019-01-17,2020-10-22,2.0,2.0,1.0,0.0,1.0,893.0,23.0,1709.6,9,US
159872.0,0.0,1.0,1.0,1.0,WillNot_Churn,Will_Churn,34.0,102.0,Will_Churn,13.0,2019-02-11,2021-02-25,1.0,1.0,1.0,1.0,0.0,868.0,47.0,7180.8,7,US
157382.0,0.0,1.0,0.0,1.0,Will_Churn,Will_Churn,7.0,21.0,Will_Churn,25.0,2019-02-15,2021-02-12,2.0,2.0,1.0,0.0,0.0,864.0,132.0,158862.68000000005,6,US
157167.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,69.0,207.0,WillNot_Churn,12.0,2019-01-24,2021-04-26,1.0,1.0,1.0,0.0,0.0,886.0,47.0,11591.2,6,US
157768.0,0.0,1.0,1.0,0.0,Will_Churn,WillNot_Churn,284.0,852.0,WillNot_Churn,3.0,2019-03-27,2020-10-15,4.0,2.0,0.0,0.0,1.0,824.0,4.0,1188.8,9,US
156346.0,0.0,1.0,0.0,1.0,Will_Churn,WillNot_Churn,655.0,1965.0,WillNot_Churn,2.0,2019-08-02,2021-05-18,7.0,2.0,1.0,0.0,1.0,696.0,4.0,1533.47,9,US
157944.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,112.0,336.0,WillNot_Churn,8.0,2019-02-14,2021-04-16,2.0,1.0,1.0,0.0,1.0,865.0,10.0,1661.6000000000001,9,US
156350.0,0.0,1.0,1.0,0.0,Will_Churn,Will_Churn,54.0,162.0,Will_Churn,6.0,2019-03-07,2020-02-11,1.0,2.0,1.0,0.0,0.0,844.0,36.0,7639.0,6,US
159244.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,80.0,240.0,WillNot_Churn,7.0,2019-08-15,2021-03-01,2.0,1.0,1.0,0.0,1.0,683.0,26.0,1921.6,8,US
160635.0,0.0,1.0,1.0,1.0,WillNot_Churn,WillNot_Churn,13.0,39.0,WillNot_Churn,48.0,2019-01-18,2021-05-21,1.0,1.0,1.0,0.0,1.0,892.0,288.0,104156.98,6,US
156400.0,0.0,1.0,0.0,0.0,Will_Churn,Will_Churn,22.0,66.0,Will_Churn,4.0,2019-03-01,2019-05-20,1.0,3.0,1.0,0.0,0.0,850.0,69.0,13691.82,6,US
156361.0,0.0,0.0,1.0,0.0,Will_Churn,Will_Churn,126.0,378.0,Will_Churn,2.0,2020-01-07,2020-05-12,1.0,3.0,1.0,0.0,0.0,538.0,10.0,4902.95,6,US
159988.0,0.0,1.0,1.0,0.0,Will_Churn,WillNot_Churn,99.0,297.0,WillNot_Churn,5.0,2019-07-30,2020-09-04,1.0,2.0,1.0,0.0,1.0,699.0,13.0,5910.4,7,US
